Date-Time,Trade VWAP,Cumulative Trade Volume,SCVWMP,VWMP,Mid Price,Abs(VWAP - SCVWMP),Abs(VWAP - VWMP),Abs(VWAP - Mid Price)
2025-01-15 14:35:00+11:00,12.991618273841233,3754.0,12.974262788036883,12.974262788036883,12.999992657856096,0.01735548580434987,0.01735548580434987,0.008374384014862457
2025-01-15 14:40:00+11:00,13.015112572729574,3953.0,12.975367339157271,12.975367339157271,13.010294117647058,0.03974523357230275,0.03974523357230275,0.004818455082515882
2025-01-15 14:45:00+11:00,13.004453376205788,311.0,12.975683583028905,12.975683583028905,13.005324675324674,0.028769793176882885,0.028769793176882885,0.0008712991188861707
2025-01-15 14:50:00+11:00,13.014973849372382,2868.0,12.976085758546038,12.976085758546038,13.017666666666665,0.03888809082634381,0.03888809082634381,0.0026928172942835005
2025-01-15 14:55:00+11:00,13.020678404971516,1931.0,12.976810054829823,12.976810054829823,13.023467336683415,0.04386835014169321,0.04386835014169321,0.002788931711899423
2025-01-15 15:00:00+11:00,13.033137566137569,1890.0,12.977642895295402,12.977642895295402,13.033233333333333,0.05549467084216708,0.05549467084216708,9.576719576465109e-05
2025-01-15 15:05:00+11:00,13.045942559753275,2594.0,12.979472453885565,12.979472453885565,13.045160183066361,0.06647010586770996,0.06647010586770996,0.0007823766869137216
2025-01-15 15:10:00+11:00,13.031150943396225,2650.0,12.981243541819747,12.981243541819747,13.032493857493856,0.049907401576477994,0.049907401576477994,0.0013429140976306542
2025-01-15 15:15:00+11:00,13.046525625744934,839.0,12.982153674270638,12.982153674270638,13.04508733624454,0.0643719514742962,0.0643719514742962,0.001438289500393708
2025-01-15 15:20:00+11:00,13.046881556683589,2955.0,12.983227342779486,12.983227342779486,13.048146666666668,0.06365421390410297,0.06365421390410297,0.001265109983078716
2025-01-15 15:25:00+11:00,13.034572683706067,2504.0,12.98453963119476,12.98453963119476,13.033255528255529,0.05003305251130641,0.05003305251130641,0.00131715545053801
2025-01-15 15:30:00+11:00,13.034333611574846,3594.0,12.985690181681376,12.985690181681376,13.036035294117646,0.04864342989347037,0.04864342989347037,0.0017016825427997873
2025-01-15 15:35:00+11:00,13.039194901039918,2981.0,12.986681439490408,12.986681439490408,13.039755747126437,0.052513461549510865,0.052513461549510865,0.0005608460865182963
2025-01-15 15:40:00+11:00,13.03108972657287,3767.0,12.98785847710228,12.98785847710228,13.031863979848866,0.04323124947058865,0.04323124947058865,0.0007742532759973386
2025-01-15 15:45:00+11:00,13.039549054113506,2273.0,12.98878101163419,12.98878101163419,13.038251445086704,0.05076804247931577,0.05076804247931577,0.0012976090268015383
2025-01-15 15:50:00+11:00,13.033922356091027,2241.0,12.98961505972662,12.98961505972662,13.033782201405153,0.04430729636440667,0.04430729636440667,0.00014015468587480484
2025-01-15 15:55:00+11:00,13.024216551395181,4193.0,12.990523347933726,12.990523347933726,13.021809859154928,0.03369320346145521,0.03369320346145521,0.00240669224025325
